#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689048_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.13" lower="0.0" name="S" upper="5.0">1.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel id="SiteModel.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytb_beast" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="80" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	mutationRate	YuleModel	birthRate	ucldMean	monophyletic(cats1)	logP(mrca(cats1))	mrcatime(cats1)	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5323000	-2680.5998822734023	-2711.393580752249	30.7936984788465	-2711.393580752249	0.688586258936982	12.958258372210523	0.938983415526803	0.08025763772060505	0.011350148066298972	1.2536383701051264	1.0	40.72404477540481	7.036767618411818	0.09023278358587604	0	-3.037420253880705	0.27881129181157116	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5324000	-2703.8814381914003	-2721.4069020345028	17.52546384310249	-2721.4069020345028	1.0155965045448496	12.958258372210523	0.7769131945418349	0.05256311354641658	0.0015615514799232524	0.8412709227684682	1.0	26.447582895349022	5.449939788730678	0.05410254244387441	0	-2.54080331358001	0.47654843974683475	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5325000	-2708.4818247687363	-2713.567419472379	5.08559470364235	-2713.567419472379	1.3435216921831525	12.958258372210523	1.0575919626857853	0.04350699584864457	0.00199186078076835	1.3463408713292013	1.0	14.963500944477094	3.9142096488361062	0.04676271474757256	0	-2.619639792010633	0.43049170659176095	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5326000	-2714.5275503662688	-2725.564272989589	11.036722623320022	-2725.564272989589	1.1362149790714795	12.572408611543096	1.1172912458645838	0.05224837960765612	0.005059642857401705	1.4736353729293867	1.0	20.968887449163805	4.605341640819166	0.05720432090264009	0	-2.5524449455295173	0.46916710096613307	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5327000	-2709.1164643603074	-2720.1403651405144	11.023900780207066	-2720.1403651405144	1.0818039744761572	12.572408611543096	1.0844053538263758	0.049018417620904475	0.005137154750421923	1.5091246875536968	1.0	20.786477384443785	4.89694743106829	0.05038709287648628	0	-2.4827226457921654	0.5170508515049919	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5328000	-2702.4892970034216	-2725.447346441524	22.95804943810233	-2725.447346441524	0.7952467952221397	12.572408611543096	1.0529684117345732	0.0592060247913453	0.0033326389998172123	1.1433030638186108	1.0	32.89193352540822	6.089589758474751	0.061192191126813664	0	-2.7498916342618482	0.37020380809964154	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5329000	-2714.1378323931267	-2729.6909903935575	15.553158000430752	-2729.6909903935575	1.0424610712833897	12.572408611543096	0.9941315732377097	0.05619969478073506	0.0018817026016431885	0.8952799245673325	1.0	25.115275751899055	4.812802694548685	0.05723965868574438	0	-2.558661282257016	0.4653151935582543	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5330000	-2691.424905012142	-2721.876388095797	30.451483083655347	-2721.876388095797	0.6693797653027272	12.572408611543096	0.8639122955160917	0.07567211874969593	0.00421422886119764	0.9626369538415971	1.0	40.453635950713235	5.960135759717325	0.07559908183371715	0	-3.404313203144701	0.20625693367634126	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5331000	-2712.3774938982247	-2726.5968117605776	14.21931786235312	-2726.5968117605776	1.0052754127767345	12.572408611543096	1.017846233741403	0.053719769034566	0.0032115207392249775	1.1762779421438394	1.0	24.27453851498307	4.943886331762785	0.051024732408669345	0	-2.978813931297312	0.29415490061439714	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5332000	-2707.0153961712067	-2730.8843018870166	23.868905715809948	-2730.8843018870166	0.7336094102941889	12.572408611543096	0.8674385108704862	0.061393784431600394	0.0026618569361509924	0.9781790224535797	1.0	33.66295193959431	6.556726801289773	0.05546873094460045	0	-3.185097830835173	0.24539936169650686	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5333000	-2704.2462568032	-2720.0692822421765	15.82302543897629	-2720.0692822421765	0.956879407109341	12.572408611543096	0.7423220152099401	0.04854578716350706	7.155374192286899E-4	0.7301110217317918	1.0	24.886774695908336	4.611937610907723	0.035701865451597	0	-2.8541293137203123	0.33187224552680294	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5334000	-2706.9155974297546	-2721.845190470933	14.929593041178506	-2721.845190470933	0.9967491190242905	11.499699711574014	0.8869466517935433	0.05760631377819966	0.0015932810557521516	0.9377329755874713	1.0	24.258717905300657	5.464214343632663	0.04165437926326785	0	-2.832908334933627	0.33910626989828085	0.20470546143980173	0.2390681540530973	0.17366774383269193	0.38255864067440876
5335000	-2715.1840828489844	-2726.62704824501	11.442965396025677	-2726.62704824501	1.2112199146202247	11.499699711574014	0.5980064742901479	0.047551328714488805	9.619912341099068E-4	0.7507393427060478	1.0	19.880694214611474	4.518031782685514	0.039273914941417215	0	-2.879580218603155	0.3235359860342356	0.25419003814082425	0.2390681540530973	0.17366774383269193	0.33307406397338624
5336000	-2712.8669590170225	-2738.1209947184043	25.25403570138181	-2738.1209947184043	0.7733092679628818	11.499699711574014	0.5365736729237442	0.05983871631795377	0.001127243703906377	0.6461024162813107	1.0	33.964089774179655	6.552631840554804	0.047867139726077645	0	-3.362672738801783	0.21291395075869235	0.25419003814082425	0.2390681540530973	0.17366774383269193	0.33307406397338624
5337000	-2730.0619761181197	-2737.8494503987454	7.787474280625926	-2737.8494503987454	1.1885309043405932	11.499699711574014	0.5029367710584395	0.04103441159046765	5.623259951362819E-4	0.6139083466089468	1.0	15.473225600410977	4.363195962955391	0.03652293904489344	0	-2.4562537866153202	0.5378869100514398	0.25419003814082425	0.2390681540530973	0.17366774383269193	0.33307406397338624
5338000	-2724.5221226019144	-2729.8315764920444	5.309453890130058	-2729.8315764920444	1.3776419826634827	11.499699711574014	0.46926285374475474	0.03822404012472793	2.660514858285582E-4	0.495290328877016	1.0	13.052446470393122	4.663991752297378	0.03093987583468619	0	-2.6335761060533116	0.4232093696999858	0.25419003814082425	0.2390681540530973	0.17366774383269193	0.33307406397338624
5339000	-2682.7013985747885	-2727.043309606637	44.341911031848646	-2727.043309606637	0.4443192152791249	11.499699711574014	0.7774390794461554	0.11670582910106878	0.009740309903876204	0.9366035500239567	1.0	53.8008916235858	9.46736972847338	0.09989113758294292	0	-3.310179468546364	0.22178705948610442	0.25419003814082425	0.2390681540530973	0.17366774383269193	0.33307406397338624
5340000	-2674.218048682626	-2729.2067769464757	54.98872826384988	-2729.2067769464757	0.3500968385047639	11.499699711574014	0.6473547572955229	0.14989259525172208	0.007845327832143456	0.7043244526312462	1.0	64.88765219649854	14.922912000331777	0.1317427607814828	0	-4.175051079488606	0.12339535266486616	0.25477020157350316	0.2390681540530973	0.173087580400013	0.33307406397338624
5341000	-2663.98420462769	-2725.032922176366	61.048717548676024	-2725.032922176366	0.2860580707843198	11.499699711574014	0.7321331432336894	0.18466991018666817	0.014512197589178823	0.8346434813967897	1.0	71.57902962853954	15.326918469992156	0.14731088870386305	0	-4.527787690609744	0.10085457412509614	0.25477020157350316	0.2364820633140637	0.173087580400013	0.33566015471241983
5342000	-2660.7566546486355	-2722.6722253795215	61.91557073088617	-2722.6722253795215	0.29406536624381807	11.499699711574014	0.6204732794671809	0.16355395377652043	0.008361683688884992	0.6954250343755632	1.0	71.76336660491653	15.83114615943305	0.13546166358004894	0	-4.213838253517021	0.12059005130094824	0.25477020157350316	0.2364820633140637	0.173087580400013	0.33566015471241983
5343000	-2650.3031338904366	-2716.278740724702	65.9756068342653	-2716.278740724702	0.2554654461730806	11.499699711574014	0.6138158035292455	0.18147976085900408	0.011220175231327494	0.7093166140641077	1.0	76.10705613655729	22.10134565200167	0.1467303317017395	0	-4.519890827690578	0.10129379658933652	0.25477020157350316	0.2364820633140637	0.173087580400013	0.33566015471241983
5344000	-2654.837814677679	-2720.3507587591594	65.51294408148013	-2720.3507587591594	0.23424435270195093	11.499699711574014	0.7460438012362464	0.19870584882399112	0.01993318458605231	0.8625528040869901	1.0	76.08064677309885	27.17590406650636	0.1700970716970444	0	-4.520087817155854	0.10128280793752492	0.25477020157350316	0.2364820633140637	0.173087580400013	0.33566015471241983
5345000	-2684.872784399164	-2726.559668813057	41.68688441389313	-2726.559668813057	0.5105822231352398	11.499699711574014	0.671800564777784	0.10350160195579391	0.00411720604713109	0.7713818244116348	1.0	51.71860185888637	9.920466923157521	0.08906354485475806	0	-4.226767899015014	0.11967489964606366	0.21360036099750015	0.2364820633140637	0.17304235763648648	0.37687521805194935
5346000	-2718.14326596764	-2729.473608411897	11.330342444256999	-2729.473608411897	0.9798426240854943	11.499699711574014	0.8083943323428651	0.04275824570579093	0.001218037435858249	0.9278187203526715	1.0	20.534304173426982	3.808239203619326	0.03877948257902618	0	-2.9561285193633853	0.3004698200221245	0.21360036099750015	0.2364820633140637	0.17304235763648648	0.37687521805194935
5347000	-2709.645277173822	-2716.8029616275844	7.157684453762805	-2716.8029616275844	1.3993821445422427	11.499699711574014	0.9563942292490555	0.041681264891584066	0.0018292859079610995	1.1530214689308396	1.0	16.781213852375913	3.5129006811671766	0.03752738328362776	0	-2.910757901967621	0.313795213707743	0.21360036099750015	0.2364820633140637	0.17304235763648648	0.37687521805194935
5348000	-2665.3629959306386	-2720.241762777402	54.87876684676348	-2720.241762777402	0.3488111857597734	11.499699711574014	0.8495832958023004	0.15224824979028073	0.015021003590585181	1.0066730302698135	1.0	65.42164831822238	12.404592660213332	0.1330115392191168	0	-4.164315471201345	0.12418809130674523	0.234134672654264	0.21906708851582885	0.1699230207779575	0.37687521805194935
5349000	-2659.9439966028976	-2724.3311399362574	64.38714333335957	-2724.3311399362574	0.25894842180307936	11.499699711574014	1.029794704062743	0.1879335237500119	0.03448952194737265	1.1918626819215443	1.0	75.96482103173575	17.176589169348247	0.17933576130225393	0	-4.638663980574536	0.09495563517198938	0.234134672654264	0.21906708851582885	0.1749152903948811	0.37188294843502573
5350000	-2700.4069213618886	-2725.063297194826	24.65637583293753	-2725.063297194826	0.6300890529555319	11.499699711574014	1.1286710878607649	0.0658734447743227	0.00834810518114027	1.495711933906828	1.0	35.37781181879454	8.856891624386929	0.0760249634645272	0	-3.4813056525781008	0.19475527276626356	0.234134672654264	0.21906708851582885	0.1749152903948811	0.37188294843502573
5351000	-2661.5826846086125	-2721.2571325583604	59.6744479497481	-2721.2571325583604	0.28022486697436694	11.499699711574014	0.9122362071468267	0.169061737633801	0.020574651917828205	1.022323389211299	1.0	71.34181603371437	13.88461672344921	0.16119499252039732	0	-5.091987454436403	0.07518392837217844	0.2392584312577478	0.22057978452781865	0.1749152903948811	0.36524649381955215
5352000	-2694.9333526489963	-2728.4182228352083	33.48487018621179	-2728.4182228352083	0.5158181496353439	11.499699711574014	0.9816369978740215	0.0855413059841579	0.008564194183248986	1.1009758111634902	1.0	44.11665708427662	10.490896720431119	0.09016717328283728	0	-3.8409234957485845	0.1519248745291952	0.2392584312577478	0.22057978452781865	0.1749152903948811	0.36524649381955215
5353000	-2676.9457360613055	-2726.592050643781	49.64631458247534	-2726.592050643781	0.35775901405722177	11.499699711574014	0.8643095472967502	0.13398037585740702	0.012333025600217316	0.9614146930294906	1.0	61.07506986438549	12.225837286006247	0.12772409117549513	0	-5.0037168222582515	0.07856362830765252	0.2392584312577478	0.22057978452781865	0.1749152903948811	0.36524649381955215
5354000	-2665.1964795562844	-2729.623764062647	64.42728450636241	-2729.623764062647	0.23852099897482862	11.499699711574014	0.7128601833749479	0.20068856092996507	0.01778985440750449	0.7729624478342692	1.0	76.23544664169178	13.40251623583743	0.19185980647553522	0	-5.86838586018696	0.05237986093935956	0.2392584312577478	0.22057978452781865	0.1749152903948811	0.36524649381955215
5355000	-2688.4764043296823	-2726.824265745346	38.347861415663694	-2726.824265745346	0.4541293787936742	12.24027592718321	0.9575806397156196	0.1004379792162634	0.007542439287615812	1.0964137392756206	1.0	49.579975452071146	8.783989349424026	0.09667107498904971	0	-4.394397243571015	0.10864424006155177	0.2392584312577478	0.22057978452781865	0.1749152903948811	0.36524649381955215
5356000	-2693.394193380869	-2723.2063289375337	29.812135556664455	-2723.2063289375337	0.5885629639970302	12.24027592718321	0.9710040312164027	0.06996708752313091	0.004976949728556927	1.1448454565425707	1.0	40.700669997565	7.601325859425011	0.07550715863670776	0	-4.009259595816101	0.13649148886238735	0.2392584312577478	0.22057978452781865	0.1833664586554428	0.35679532555899046
5357000	-2685.546272159665	-2728.851082832372	43.304810672706864	-2728.851082832372	0.4969204170215421	12.24027592718321	0.8351684177060521	0.11499839106567615	0.012111530894669235	1.0117226458370718	1.0	54.27390970621347	9.425570070623738	0.11397749598398303	0	-4.514888909579463	0.10157337148462062	0.2392584312577478	0.22057978452781865	0.1833664586554428	0.35679532555899046
5358000	-2679.0052323179	-2723.852982919188	44.84775060128777	-2723.852982919188	0.4636433844143958	12.24027592718321	1.0232738751176107	0.12493075065372466	0.01994667010687434	1.216955987286773	1.0	56.56887869851253	9.326734111633241	0.1315335273705899	0	-4.68084575721784	0.09283592970584952	0.2392584312577478	0.22057978452781865	0.1833664586554428	0.35679532555899046
5359000	-2691.494001458155	-2726.2373700552407	34.743368597085855	-2726.2373700552407	0.578707108668948	12.24027592718321	0.9647193007349579	0.09334690801071104	0.008075005527438705	1.1260437229122358	1.0	45.531426694108845	7.933147087409707	0.08845348337183466	0	-3.9282293141612374	0.1436234640852437	0.2392584312577478	0.22057978452781865	0.1833664586554428	0.35679532555899046
5360000	-2684.2456992873545	-2732.2584365636276	48.012737276272986	-2732.2584365636276	0.3645432231000912	12.24027592718321	0.9747899442589315	0.12060237798931775	0.010430526270291115	1.0748299707599933	1.0	59.42762959821789	13.48248349076935	0.09590364190376198	0	-4.523912520449512	0.101069780939262	0.2392584312577478	0.24464535724435135	0.1833664586554428	0.33272975284245776
5361000	-2691.8447282009483	-2724.8083161965887	32.96358799564028	-2724.8083161965887	0.4365129627926503	10.113227697128316	1.3143050564065997	0.08641267137591703	0.017100254393415663	1.6208109723399122	1.0	44.338937844026354	9.447609752056247	0.08552070645205753	0	-3.820825310358975	0.15393418877220258	0.2392584312577478	0.24464535724435135	0.1833664586554428	0.33272975284245776
5362000	-2686.4969406066552	-2729.113648528596	42.61670792194095	-2729.113648528596	0.3661479956307216	10.113227697128316	1.1588072843340935	0.10029274958562377	0.015481369072914739	1.3831595428698136	1.0	54.59636995227393	10.909875825692437	0.09978827109443573	0	-4.890278396484679	0.0832149521546179	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5363000	-2708.062736451772	-2718.8994755423932	10.836739090621567	-2718.8994755423932	0.9000587879906412	10.113227697128316	1.1588072843340935	0.0485106996935902	0.003062789225530487	1.3396500000381033	1.0	21.242183151308538	5.570371039466177	0.04619505519363884	0	-3.3160604268386757	0.2207648934066869	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5364000	-2696.5853441425493	-2718.498813052305	21.91346890975573	-2718.498813052305	0.7204243747228326	13.201922743655025	0.9378809482223808	0.064789751381721	0.0037745174251580535	1.0542410085240659	1.0	32.12679856727469	6.994688759247302	0.0592834342585396	0	-3.2864710047791847	0.22598302258398817	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5365000	-2696.3482597874163	-2729.076687670129	32.728427882712936	-2729.076687670129	0.5783260802775845	13.201922743655025	0.7053593186983322	0.07021778813047487	0.0019813986368015708	0.7281970895992866	1.0	42.68209978149533	8.795615090901045	0.05765412467358801	0	-3.766843174208341	0.1595266542507939	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5366000	-2701.1150144838084	-2723.9502483514416	22.835233867633345	-2723.9502483514416	0.7824273587232172	13.201922743655025	0.6709409050371087	0.06590841735232655	0.0019422147113133156	0.7604228296331282	1.0	32.33364594078512	5.149761457402409	0.05744243872758755	0	-3.4247396007428144	0.20310692846473968	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5367000	-2742.8663502972145	-2721.501566619316	-21.364783677898494	-2721.501566619316	2.4387776309692075	10.922310320633873	0.8700226343503642	0.021213222633208087	3.239778824073342E-4	0.9700158893164863	1.0	-12.815439978316796	2.047568491952882	0.019543262977720688	0	-2.204527886746223	0.9184488310280181	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5368000	-2725.733175242563	-2729.5452700014785	3.812094758915302	-2729.5452700014785	1.3108131444745255	10.922310320633873	0.668971462899304	0.037482818542267725	4.267119957888968E-4	0.6368578651935553	1.0	12.345657762515012	4.200528979948511	0.034608375546930796	0	-2.83617988259496	0.3379735670449392	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5369000	-2714.8317242428884	-2731.841155944944	17.00943170205568	-2731.841155944944	0.8893909105923886	10.922310320633873	0.9672177212644021	0.06144501335316952	0.0018329926214896188	0.9279352074465186	1.0	27.03073948562195	4.609971500187745	0.05367441926219791	0	-3.373229563546392	0.21119545361879213	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5370000	-2685.424557958042	-2734.211596271651	48.78703831360907	-2734.211596271651	0.40622011723925133	11.68462416483776	0.6758448417966003	0.11478476130971398	0.005001977241720185	0.6771809217777307	1.0	59.181225819294625	11.5805203317615	0.1051007114417357	0	-4.545124560657004	0.09989948592506323	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5371000	-2686.2863652145397	-2723.9717845695864	37.685419355046626	-2723.9717845695864	0.5020322792714883	17.37741494081102	0.9245780618770623	0.10012200499624338	0.00431959075702172	0.8690831897966298	1.0	49.64169509461925	13.16409763565185	0.09079303427235544	0	-4.4939018082242415	0.10275812301713864	0.2392584312577478	0.23336200468567203	0.1833664586554428	0.34401310540113705
5372000	-2681.007254880511	-2725.1490483162643	44.141793435753264	-2725.1490483162643	0.44526096417394945	16.531593861268185	0.8512025301927505	0.1184218691135029	0.005982415722484282	0.8566611731763175	1.0	55.799138518473505	12.884283748182114	0.11814271337435837	0	-4.533518996130153	0.10053744630108945	0.2375779104422479	0.23336200468567203	0.1833664586554428	0.3456936262166369
5373000	-2672.7257835839564	-2738.202891459619	65.47710787566234	-2738.202891459619	0.21876078363041992	16.531593861268185	0.7809322841701173	0.17365647288838698	0.013312888863813415	0.7803682917157219	1.0	77.57137530396938	18.089465269464128	0.17110613101759886	0	-5.1941118565230315	0.07151299103778716	0.2375779104422479	0.23336200468567203	0.1833664586554428	0.3456936262166369
5374000	-2677.74551702556	-2732.775526782688	55.03000975712816	-2732.775526782688	0.2941133274273308	16.531593861268185	0.9002882258489241	0.1522563866843686	0.016123346993115528	0.9682586896085411	1.0	67.2168929359843	14.722822357319366	0.14866649121735265	0	-4.908714593091701	0.08243410715227804	0.2375779104422479	0.23336200468567203	0.1833664586554428	0.3456936262166369
5375000	-2679.878048211529	-2728.0925434502788	48.214495238749954	-2728.0925434502788	0.365928158567489	16.531593861268185	1.0042869699723298	0.11786304937340765	0.008752418194613174	1.018891453479295	1.0	60.04733719610912	12.11478403372299	0.10528454659063094	0	-4.232023998686688	0.11930567247404142	0.2234905076216559	0.23336200468567203	0.1833664586554428	0.3597810290372289
5376000	-2664.8824850702504	-2730.0949782047596	65.21249313450923	-2730.0949782047596	0.22906116463045717	16.531593861268185	1.28443945990281	0.17478807583226924	0.03642901352642466	1.291686331804502	1.0	79.03286662399952	19.55352626259779	0.16708169993809777	0	-5.372701080880105	0.06564851730909715	0.2234905076216559	0.23336200468567203	0.1833664586554428	0.3597810290372289
5377000	-2656.487431285346	-2716.478670752637	59.9912394672909	-2716.478670752637	0.262155067590943	16.531593861268185	1.0800008003372568	0.18402157712407	0.02569949653254872	1.238569447453405	1.0	73.34311838930914	14.066600466069621	0.15264538319919005	0	-5.519341617418326	0.061302067936095606	0.22195151092657875	0.23490100138074918	0.1833664586554428	0.3597810290372289
5378000	-2658.765258276645	-2715.5576358764456	56.79237759980038	-2715.5576358764456	0.27029252425553885	16.531593861268185	1.134149762657268	0.17600241165089106	0.03061038063924893	1.3870747816976174	1.0	70.19119925567199	13.85946146270542	0.15000252568390157	0	-5.40197257414779	0.06474903242586565	0.22195151092657875	0.23490100138074918	0.1833664586554428	0.3597810290372289
5379000	-2631.7109018972255	-2721.5633330238456	89.8524311266202	-2721.5633330238456	0.12580692752323386	14.798804041880166	0.8115191469538111	0.38488669376920176	0.05346402040181453	0.7709024931631697	1.0	103.73787593193885	39.07071328577093	0.34938737898035255	0	-7.1222443566565	0.031406583200584884	0.22195151092657875	0.23490100138074918	0.1833664586554428	0.3597810290372289
5380000	-2634.3362090680203	-2722.8282028426065	88.49199377458613	-2722.8282028426065	0.12763306178064035	14.798804041880166	0.8687029962473144	0.3634087621168248	0.0631393453581337	0.8884594153169215	1.0	102.49868431840267	41.55771743657538	0.3675990476506948	0	-7.062404797369338	0.03213187108222935	0.22195151092657875	0.23490100138074918	0.1833664586554428	0.3597810290372289
5381000	-2641.0831819446084	-2721.661319013582	80.57813706897382	-2721.661319013582	0.14114574010217948	14.798804041880166	1.0813095312681	0.3041608751064854	0.06701588862221629	1.0772753677701112	1.0	94.02185875605032	23.553559318015377	0.33071384422248495	0	-5.841934685870303	0.05299387927815742	0.2378429279585636	0.23490100138074918	0.16747504162345794	0.3597810290372289
5382000	-2619.590551371639	-2724.996777055279	105.4062256836399	-2724.996777055279	0.071839106910133	14.28578387319441	1.081430802609757	0.535248096727939	0.23214840165534759	1.0765724304339983	1.0	120.59237731291338	46.25636691940536	0.6172111901184968	0	-7.657141666441664	0.025757949074982543	0.2378429279585636	0.23490100138074918	0.16747504162345794	0.3597810290372289
5383000	-2650.0536739600257	-2730.312275969136	80.25860200911026	-2730.312275969136	0.12982636010157267	14.28578387319441	0.930338426791038	0.2621501349367441	0.043882471945876765	0.9756107902624817	1.0	93.03228524210425	29.78803831633677	0.2689548441129147	0	-5.709593062248189	0.05621153818443243	0.21984374031583065	0.23490100138074918	0.1854742292661909	0.3597810290372289
5384000	-2668.314197640231	-2730.1853910927784	61.87119345254739	-2730.1853910927784	0.2047188032958057	8.387692140388985	1.227045224229748	0.18145624442522237	0.055991712677657214	1.4170659013021558	1.0	73.60082213979231	20.33260331325115	0.21205829412818822	0	-4.76840835331096	0.08863807642400426	0.21984374031583065	0.23490100138074918	0.1854742292661909	0.3597810290372289
5385000	-2647.2224075869035	-2730.898960972966	83.67655338606238	-2730.898960972966	0.11540453429606977	8.387692140388985	1.0108543753544885	0.3199385636176585	0.1237155799703056	1.166533494910452	1.0	95.93213849945774	24.46669482763972	0.32852457333600016	0	-5.949689168366511	0.050549715656411295	0.22601575012246308	0.23031244516762103	0.1854742292661909	0.35819757544372466
5386000	-2657.6893020763277	-2731.32198510358	73.6326830272522	-2731.32198510358	0.16108627077390886	8.387692140388985	1.049562188996756	0.24832236380572695	0.12806322970987025	1.3807923679620906	1.0	85.69486608159869	25.727203978745603	0.2559719240612203	0	-5.637630666936193	0.05806913698822803	0.22601575012246308	0.23031244516762103	0.1854742292661909	0.35819757544372466
5387000	-2672.249695109937	-2721.4151013254395	49.165406215502585	-2721.4151013254395	0.3271068262921008	12.109962833195965	1.1588086399478275	0.13490721368645608	0.06238383920600091	1.6743294978936334	1.0	61.5810032912772	15.164731233849249	0.1391718466565973	0	-4.984126085186576	0.0793413580607128	0.22601575012246308	0.23031244516762103	0.1854742292661909	0.35819757544372466
5388000	-2668.554594028881	-2728.8413898104195	60.28679578153831	-2728.8413898104195	0.24454925722383086	12.109962833195965	0.7637023041206986	0.17999177998413304	0.011490705564655049	0.7446784732586041	1.0	71.30849901855662	13.80305315548466	0.15479871814057442	0	-4.816785691489747	0.08642938563388701	0.22601575012246308	0.23031244516762103	0.17798469480715007	0.3656871099027655
